intrcpt,expression,muteffect,shape
0.3,0.7451835122074724,-0.2060637845218403,"0,0,10"
0.3,0.7322523443685578,-0.08711808578648705,"2,0,8"
0.3,0.78195311240055565,-0.2371171274771327,"1,0,9"
0.3,0.6022890232780356,-0.11729188665718665,"2,0,8"
0.3,0.7502005917037016,-0.12458703778274617,"3,0,7"
0.3,0.8769542779356869,-0.22028393216953476,"0,0,10"
0.3,0.6029423497234211,-0.04346129846026032,"4,0,6"
0.3,0.6341722905230124,-0.09406278903174653,"3,0,7"
0.3,0.48955792494283423,0.0025811648183824256,"7,0,3"
0.3,0.45922941754832897,-0.07228759498106092,"4,0,6"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.5763388278950861,-0.13661840611363044,"1,0,9"
0.3,0.3865841982434359,0.014934465520257257,"7,0,3"
0.3,0.5204551567906643,0.04939630078236981,"7,0,3"
0.3,0.6208948117504018,-0.18012426049574062,"1,0,9"
0.3,0.7279283506315455,-0.16338875210954545,"1,0,9"
0.3,0.7398109458265163,0.042106883756244586,"6,0,4"
0.3,0.5077036221628192,-0.10192209719121212,"3,0,7"
0.3,0.7055358989733483,-0.15991372984761099,"2,0,8"
0.3,0.5681039735436924,-0.13105410103690732,"2,0,8"
0.3,0.60666544867774,-0.15357382637148578,"1,0,9"
0.3,0.4419462825984398,-0.09297429456070186,"2,0,8"
0.3,0.5958909456291065,-0.09444674421030212,"2,0,8"
0.3,0.6309802987722355,-0.22636947723786915,"1,0,9"
0.3,0.7261829288462253,-0.15748706414902297,"1,0,9"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.4318205168999117,-0.040193198990946935,"3,0,7"
0.3,0.8185347180980932,-0.14008097819429763,"1,0,9"
0.3,0.49701715465769614,-0.07325565714772042,"3,0,7"
0.3,0.5268598691911427,0.042485224851929196,"8,0,2"
0.3,0.8294422783814946,-0.048155850309688206,"2,0,8"
0.3,0.7537598349787479,-0.21315575967797468,"0,0,10"
0.3,0.33067364179802894,-0.059521167356220914,"4,0,6"
0.3,0.5765172660879091,-0.1509240512091082,"1,0,9"
0.3,0.6131883336884872,-0.11351636546799589,"3,0,7"
0.3,0.6726654022654038,-0.11911459424802748,"2,0,8"
0.3,0.7502005917037016,-0.12458703778274617,"3,0,7"
0.3,0.6410181378564511,-0.12755351725933567,"1,0,9"
0.3,0.8185347180980932,-0.14008097819429763,"1,0,9"
0.3,0.7537598349787479,-0.21315575967797468,"0,0,10"
0.3,0.6453485560387563,-0.13160961095457507,"2,0,8"
0.3,0.7561906543314431,-0.16191534392601234,"2,0,8"
0.3,0.6998184510345884,-0.14184266129290862,"1,0,9"
0.3,0.32332476563707463,-0.10332784394033216,"1,0,9"
0.3,0.7537598349787479,-0.21315575967797468,"0,0,10"
0.3,0.6309286690767544,-0.09622573754222781,"1,0,9"
0.3,0.3883017459730989,-0.04880264967891834,"6,0,4"
0.3,0.8779569648667351,-0.2061724675316853,"0,0,10"
0.3,0.5321466335694943,-0.060651252670865255,"4,0,6"
0.3,0.5518376637501821,-0.002400891465270799,"4,0,6"
0.3,0.5650933275273767,-0.1224268609390093,"2,0,8"
0.3,0.618124804189815,-0.18262581987071247,"0,0,10"
0.3,0.7974811741446158,-0.11011529561982959,"3,0,7"
0.3,0.7410741502436373,-0.09580034841119317,"1,0,9"
0.3,0.5249423965926618,-0.0776414146059794,"3,0,7"
0.3,0.33790266544875236,-0.020034310574882464,"6,0,4"
0.3,0.7502005917037016,-0.12458703778274617,"3,0,7"
0.3,0.5934676353301944,-0.042243892489836635,"2,0,8"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.5404112264352341,-0.07588394862563272,"3,0,7"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.4790255463221097,0.07804959694581731,"9,0,1"
0.3,0.6330292543845365,-0.07891234709819903,"1,0,9"
0.3,0.5497070879513287,-0.01442950907541104,"3,0,7"
0.3,0.6545936023796952,-0.0995969626845884,"2,0,8"
0.3,0.675484281464745,-0.056692517541013496,"3,0,7"
0.3,0.8779569648667351,-0.2061724675316853,"0,0,10"
0.3,0.4678696619401663,-0.06611468298516884,"1,0,9"
0.3,0.7410741502436373,-0.09580034841119317,"1,0,9"
0.3,0.618124804189815,-0.18262581987071247,"0,0,10"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.2890689102184906,-0.03097101283247732,"5,0,5"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.60666544867774,-0.15357382637148578,"1,0,9"
0.3,0.3267573948022098,-0.07361434319937239,"4,0,6"
0.3,0.5660351388680425,-0.026414579032529452,"5,0,5"
0.3,0.5568139614147132,-0.09701837244129359,"3,0,7"
0.3,0.570919505396708,-0.031723838703510386,"3,0,7"
0.3,0.6809647558591163,-0.13565603597718087,"2,0,8"
0.3,0.6998184510345884,-0.14184266129290862,"1,0,9"
0.3,0.5806357439348008,-0.1107269967324617,"2,0,8"
0.3,0.580381733574105,-0.11948693469000352,"4,0,6"
0.3,0.8690791794206263,-0.16485388397137687,"1,0,9"
0.3,0.78195311240055565,-0.2371171274771327,"1,0,9"
0.3,0.5633718933183424,-0.09714554930263636,"1,0,9"
0.3,0.5439280990050605,0.02636154860099694,"6,0,4"
0.3,0.664643399844044,-0.16091051040508927,"2,0,8"
0.3,0.4311838119637297,-0.008798012654012616,"5,0,5"
0.3,0.840432299655038,-0.25265820297513786,"0,0,10"
0.3,0.6413341493684859,-0.1080168433460454,"1,0,9"
0.3,0.6208820634645212,-0.1395365313897732,"2,0,8"
0.3,0.41070497556192764,0.00961087544210743,"6,0,4"
0.3,0.40877561306409166,-0.013761425773476235,"5,0,5"
0.3,0.7745853292662583,-0.05161779252348553,"1,0,9"
0.3,0.5438478985229456,-0.09579575465774828,"2,0,8"
0.3,0.6148723047068796,-0.05827966672850214,"3,0,7"
0.3,0.3626665397033046,-0.019546988227022683,"4,0,6"
0.3,0.6349953863175549,-0.12176164929500374,"2,0,8"
0.3,0.4570891930850784,-0.01910902922720343,"4,0,6"
0.3,0.7063460049775472,-0.07738919279236277,"3,0,7"
0.3,0.6486180702647929,-0.043561309665089774,"3,0,7"
0.3,0.6309286690767544,-0.09622573754222781,"1,0,9"
0.3,0.6945974342216001,-0.16643741144570165,"1,0,9"
0.3,0.4549889441295642,-0.05151148288624155,"4,0,6"
0.3,0.5539901764774741,-0.021174203854061713,"5,0,5"
0.3,0.6455258607960833,-0.19549860628536872,"0,0,10"
0.3,0.4367697413733421,-0.06629362363970472,"4,0,6"
0.3,0.5464305519939574,-0.10236309400027246,"2,0,8"
0.3,0.6743822686103043,-0.13353719843339693,"1,0,9"
0.3,0.8769542779356869,-0.22028393216953476,"0,0,10"
0.3,0.7410741502436373,-0.09580034841119317,"1,0,9"
0.3,0.844211332890919,-0.19338705598271647,"1,0,9"
0.3,0.639227811144811,-0.03232686834996466,"5,0,5"
0.3,0.5614347483311419,-0.0087721158015242,"4,0,6"
0.3,0.8362110389137967,-0.14978198939033446,"2,0,8"
0.3,0.33085964577197635,-0.04553821830413102,"5,0,5"
0.3,0.6037081746548679,-0.1310368706563882,"1,0,9"
0.3,0.6602365738834493,-0.16403945881711673,"0,0,10"
0.3,0.7070688895277523,-0.07005445383702447,"3,0,7"
0.3,0.78195311240055565,-0.2371171274771327,"1,0,9"
0.3,0.6831711655272308,-0.11530633764043419,"0,0,10"
0.3,0.5418649281396153,-0.08766388375500564,"3,0,7"
0.3,0.7724456462105771,-0.10564684831602669,"2,0,8"
0.3,0.47006456646621597,-0.12647460959635212,"2,0,8"
0.3,0.4137320761169785,-0.017519635866352735,"5,0,5"
0.3,0.65603963105328,-0.09724202755253215,"3,0,7"
0.3,0.7006341598166737,-0.17921885686917224,"1,0,9"
0.3,0.7261829288462253,-0.15748706414902297,"1,0,9"
0.3,0.8107135502324108,-0.14099501464732747,"1,0,9"
0.3,0.685106534356473,-0.11864551018456136,"3,0,7"
0.3,0.5599467241603385,-0.026395689646801057,"4,0,6"
0.3,0.4886122425076527,-0.04103582937152741,"4,0,6"
0.3,0.6229683341141238,-0.04162045612726475,"3,0,7"
0.3,0.6433244415301264,-0.03921067642145855,"3,0,7"
0.3,0.6455258607960833,-0.19549860628536872,"0,0,10"
0.3,0.5464305519939574,-0.10236309400027246,"2,0,8"
0.3,0.7561906543314431,-0.16191534392601234,"2,0,8"
0.3,0.5014849358478166,-0.03168437648274244,"3,0,7"
0.3,0.8690791794206263,-0.16485388397137687,"1,0,9"
0.3,0.6874594008171084,-0.060962752269742675,"1,0,9"
0.3,0.4940242703182804,0.041556107573579706,"6,0,4"
0.3,0.7537598349787479,-0.21315575967797468,"0,0,10"
0.3,0.78195311240055565,-0.2371171274771327,"1,0,9"
0.3,0.5871707934208896,-0.13701680231657357,"0,0,10"
0.3,0.7561906543314431,-0.16191534392601234,"2,0,8"
0.3,0.7532697131498938,-0.13268245826066957,"0,0,10"
0.3,0.4306015185665742,-0.016193028300765328,"5,0,5"
0.3,0.7261829288462253,-0.15748706414902297,"1,0,9"
0.3,0.38367561393813104,-0.09213741369182518,"2,0,8"
0.3,0.7921217019753677,-0.12906413468698769,"2,0,8"
0.3,0.6393926573180737,-0.010390635982864832,"3,0,7"
0.3,0.5024466957261214,-0.04474424540532395,"3,0,7"
0.3,0.5088804715739073,-0.05810582464177218,"4,0,6"
0.3,0.7537598349787479,-0.21315575967797468,"0,0,10"
0.3,0.5556770731111936,-0.06008754664924861,"5,0,5"
0.3,0.6406343473278295,-0.11152933259770499,"2,0,8"
0.3,0.6702429069264125,-0.18293151893957504,"0,0,10"
0.3,0.7006341598166737,-0.17921885686917224,"1,0,9"
0.3,0.8139763770682659,-0.09708540795358642,"3,0,7"
0.3,0.840432299655038,-0.25265820297513786,"0,0,10"
0.3,0.7709116065842382,-0.008851507773791501,"5,0,5"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.5669307863961013,-0.028612374974234123,"4,0,6"
0.3,0.6453485560387563,-0.13160961095457507,"2,0,8"
0.3,0.5038165916991347,-0.0913331310168714,"2,0,8"
0.3,0.65603963105328,-0.09724202755253215,"3,0,7"
0.3,0.44272730528175935,-0.10950847773241258,"2,0,8"
0.3,0.5402346602487831,-0.06732853343106193,"3,0,7"
0.3,0.7208872957218854,-0.05560742195230041,"3,0,7"
0.3,0.5343713628658721,0.012527097864375652,"4,0,6"
0.3,0.5552907191927158,-0.07853509768564322,"4,0,6"
0.3,0.5561461866809384,-0.014535992221690847,"5,0,5"
0.3,0.6208948117504018,-0.18012426049574062,"1,0,9"
0.3,0.3223233364244521,-0.02231445095556169,"4,0,6"
0.3,0.6075653670744601,-0.08221482292380747,"2,0,8"
0.3,0.8026831510735676,-0.13366486137414701,"2,0,8"
0.3,0.5869579518314186,-0.09817052370198023,"3,0,7"
0.3,0.691602302762854,-0.19880174349348248,"1,0,9"
0.3,0.6410181378564511,-0.12755351725933567,"1,0,9"
0.3,0.5873368432809434,-0.06668675176728153,"3,0,7"
0.3,0.6711566936699002,-0.05853615380211473,"4,0,6"
0.3,0.65603963105328,-0.09724202755253215,"3,0,7"
0.3,0.685106534356473,-0.11864551018456136,"3,0,7"
0.3,0.6745336229216577,-0.061656967958326356,"4,0,6"
0.3,0.2640920914320468,-0.025242899679866055,"5,0,5"
0.3,0.2966287140567758,0.021335930654039447,"6,0,4"
0.3,0.8026831510735676,-0.13366486137414701,"2,0,8"
0.3,0.4535715929445897,-0.04946259867952191,"4,0,6"
0.3,0.5404112264352341,-0.07588394862563272,"3,0,7"
0.3,0.32025844839623147,0.05352908340402271,"8,0,2"
0.3,0.5654117593879487,-0.06421988158688866,"2,0,8"
0.3,0.6162719994896253,-0.08986361812521738,"3,0,7"
0.3,0.5153749212937958,-0.036905331867009936,"4,0,6"
0.3,0.7085886422338284,-0.09796413427373976,"2,0,8"
0.3,0.840432299655038,-0.25265820297513786,"0,0,10"
0.3,0.557641755242291,-0.09990990034962383,"3,0,7"
0.3,0.8769542779356869,-0.22028393216953476,"0,0,10"
0.3,0.8664487959668563,-0.2996387896646211,"0,0,10"
0.3,0.7049844657931493,-0.01863233405273859,"5,0,5"
0.3,0.5107683718393987,-0.14660718947381546,"2,0,8"
0.3,0.6594964183812989,-0.11340908334619328,"1,0,9"
0.3,0.5113144417342649,-0.11477430335614411,"2,0,8"
0.3,0.5318797703850553,-0.09653837980599972,"3,0,7"
0.3,0.6022890232780356,-0.11729188665718665,"2,0,8"
0.3,0.48595625926719743,-0.0793165944764888,"3,0,7"
0.3,0.78195311240055565,-0.2371171274771327,"1,0,9"
0.3,0.5305417676090576,-0.15506781238925682,"2,0,8"
0.3,0.46003123984712674,0.05219444560318601,"7,0,3"
0.3,0.5832622966915175,-0.1384680753449517,"1,0,9"
0.3,0.8690791794206263,-0.16485388397137687,"1,0,9"
0.3,0.840432299655038,-0.25265820297513786,"0,0,10"
0.3,1,-0.25713363333154376,"0,0,10"
0.3,0.5029928839921225,-0.05501323596290886,"3,0,7"
0.3,0.5763388278950861,-0.13661840611363044,"1,0,9"
0.3,0.7443692185051191,-0.13448443741584837,"0,0,10"
0.3,0.6571982524817946,-0.19580548599467737,"1,0,9"
0.3,0.6370275325418986,-0.016195452850690108,"4,0,6"
0.3,0.4557477687346229,-0.05954372169137802,"3,0,7"
0.3,0.686576599371878,-0.1704980441251932,"0,0,10"
0.3,0.5678587149993397,-0.08544603591663229,"3,0,7"
0.3,0.5681039735436924,-0.13105410103690732,"2,0,8"
0.3,0.7182822837725705,-0.13917272479855305,"1,0,9"
0.3,0.8272399727084851,-0.1617819612156265,"1,0,9"
0.3,0.5227511762589969,-0.06586819461938774,"4,0,6"
0.3,0.49719673366754424,-0.09145893224938723,"1,0,9"
0.3,0.5288814599204047,-0.12137318693601,"2,0,8"
0.3,0.6208820634645212,-0.1395365313897732,"2,0,8"
0.3,0.8664487959668563,-0.2996387896646211,"0,0,10"
0.3,0.801444906333127,-0.12475079431478574,"0,0,10"
0.3,0.7698600265079549,-0.13341126432212425,"2,0,8"
0.3,0.7372432974546215,-0.10033616705357964,"2,0,8"
0.3,0.6745336229216577,-0.061656967958326356,"4,0,6"
0.3,0.6361385663571222,-0.04925827587443733,"4,0,6"
0.3,0.43179715819514014,-0.11175750260600288,"1,0,9"
0.3,0.703898943661446,-0.13731775667849394,"1,0,9"
0.3,0.5259088814986745,0.012537833590088115,"7,0,3"
0.3,0.6309802987722355,-0.22636947723786915,"1,0,9"
0.3,0.6106091055496541,-0.07776685943765374,"1,0,9"
0.3,0.5078562828692933,-0.01996122893602744,"3,0,7"
0.3,0.6568270830814749,-0.07930476180228407,"2,0,8"
0.3,0.38016241738704065,0.007993231289994457,"5,0,5"
0.3,0.7942128501654979,-0.25041419243963664,"0,0,10"
0.3,0.6187973830928408,-0.07306452706942104,"2,0,8"
0.3,0.6546240019393877,-0.022775683327842668,"4,0,6"
0.3,0.4044431132979787,-0.0916471445403242,"1,0,9"
0.3,0.678130764163295,0.008898240614489118,"5,0,5"
0.3,0.5554336838293785,-0.10400569522545643,"2,0,8"
0.3,0.8664487959668563,-0.2996387896646211,"0,0,10"
0.3,0.6349953863175549,-0.12176164929500374,"2,0,8"
0.3,0.4164538146154431,-0.09952221906630361,"1,0,9"
0.3,0.6406343473278295,-0.11152933259770499,"2,0,8"
0.3,0.5743867212562495,-0.03981461553514384,"3,0,7"
0.3,0.524977296529342,0.0032625832350402727,"6,0,4"
0.3,0.5140411588041462,-0.0879683062999348,"3,0,7"
0.3,0.5468124980894391,-0.10482444247698869,"1,0,9"
0.3,0.4746038717616202,-0.05846419652377864,"5,0,5"
0.3,0.8954353398763386,-0.24239133118484338,"0,0,10"
0.3,0.6199517134542369,-0.1779485547616885,"1,0,9"
0.3,0.3556319819878761,-0.048393564664515526,"6,0,4"
0.3,0.4387384910998108,-0.02496436363341468,"3,0,7"
0.3,0.685106534356473,-0.11864551018456136,"3,0,7"
0.3,0.557641755242291,-0.09990990034962383,"3,0,7"
0.3,0.7561906543314431,-0.16191534392601234,"2,0,8"
0.3,0.6594964183812989,-0.11340908334619328,"1,0,9"
0.3,0.5232961519200044,-0.08291162845851997,"3,0,7"
0.3,0.6106091055496541,-0.07776685943765374,"1,0,9"
0.3,0.46849751133166184,-0.12017452199448818,"1,0,9"
0.3,0.5152374854988543,-0.059047866418778135,"2,0,8"
0.3,0.4549889441295642,-0.05151148288624155,"4,0,6"
0.3,0.5636829498615155,-0.05028242749390846,"4,0,6"
0.3,0.7698600265079549,-0.13341126432212425,"2,0,8"
0.3,0.43179715819514014,-0.11175750260600288,"1,0,9"
0.3,0.7870744878406017,-0.19859424990713478,"0,0,10"
0.3,0.5815277188574411,0.026498839865180264,"6,0,4"
0.3,0.5871707934208896,-0.13701680231657357,"0,0,10"
0.3,0.8954353398763386,-0.24239133118484338,"0,0,10"
0.3,0.5038165916991347,-0.0913331310168714,"2,0,8"
0.3,1,-0.25713363333154376,"0,0,10"
0.3,0.691602302762854,-0.19880174349348248,"1,0,9"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.4094055722181886,-0.1202527016039917,"0,0,10"
0.3,0.6513790683407626,-0.1495344799122486,"3,0,7"
0.3,0.5050852597436469,-0.05599004121156965,"3,0,7"
0.3,0.8954353398763386,-0.24239133118484338,"0,0,10"
0.3,0.7911930004353424,-0.13845572042239618,"1,0,9"
0.3,0.7669563194806336,-0.17892626978062728,"0,0,10"
0.3,0.461592243763441,-0.06924718317777982,"4,0,6"
0.3,0.8646149592056376,-0.03573630948494366,"4,0,6"
0.3,0.5765172660879091,-0.1509240512091082,"1,0,9"
0.3,0.6455258607960833,-0.19549860628536872,"0,0,10"
0.3,0.4396781838910544,-0.04280639446893344,"5,0,5"
0.3,0.5268269118662552,-0.04012012876941252,"4,0,6"
0.3,0.6945974342216001,-0.16643741144570165,"1,0,9"
0.3,0.6602365738834493,-0.16403945881711673,"0,0,10"
0.3,0.6455258607960833,-0.19549860628536872,"0,0,10"
0.3,0.6404016957176145,-0.09746669304299367,"3,0,7"
0.3,0.4794245748811838,-0.025737936286280228,"3,0,7"
0.3,0.5261659624432246,-0.1027722852631893,"3,0,7"
0.3,0.6483439569797158,-0.09229279380560931,"2,0,8"
0.3,0.6821427518532649,-0.14605991695383758,"2,0,8"
0.3,0.5559147225550644,-0.028324001405947468,"4,0,6"
0.3,0.5627252874377877,-7.056535948988917e-4,"6,0,4"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.8107135502324108,-0.14099501464732747,"1,0,9"
0.3,0.7322523443685578,-0.08711808578648705,"2,0,8"
0.3,0.793188200211841,-0.26584579523542284,"0,0,10"
0.3,0.4549889441295642,-0.05151148288624155,"4,0,6"
0.3,0.664643399844044,-0.16091051040508927,"2,0,8"
0.3,0.5650933275273767,-0.1224268609390093,"2,0,8"
0.3,0.4605240153094458,-0.06834088900199621,"2,0,8"
0.3,0.5509648626405007,-0.0737021425150591,"3,0,7"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.5393668669222159,-0.02236665059981724,"5,0,5"
0.3,0.5115650062344278,-0.00443827015860983,"5,0,5"
0.3,0.4082469101801816,-0.0670745136497937,"4,0,6"
0.3,0.5765172660879091,-0.1509240512091082,"1,0,9"
0.3,0.7370978899890348,-0.16212052408940406,"1,0,9"
0.3,0.5903234592312225,-0.020550847016435093,"3,0,7"
0.3,0.6131883336884872,-0.11351636546799589,"3,0,7"
0.3,0.8954353398763386,-0.24239133118484338,"0,0,10"
0.3,0.686576599371878,-0.1704980441251932,"0,0,10"
0.3,0.6602365738834493,-0.16403945881711673,"0,0,10"
0.3,0.5077036221628192,-0.10192209719121212,"3,0,7"
0.3,0.6167912181325768,-0.039330342476107526,"4,0,6"
0.3,0.4394893042116186,-0.004174144541534525,"6,0,4"
0.3,0.461592243763441,-0.06924718317777982,"4,0,6"
0.3,0.49701715465769614,-0.07325565714772042,"3,0,7"
0.3,0.6603844751044612,-0.059954579930695216,"4,0,6"
0.3,0.6110467829825668,-0.11190022632702692,"2,0,8"
0.3,0.7870744878406017,-0.19859424990713478,"0,0,10"
0.3,0.7279283506315455,-0.16338875210954545,"1,0,9"
0.3,0.801444906333127,-0.12475079431478574,"0,0,10"
0.3,0.580381733574105,-0.11948693469000352,"4,0,6"
0.3,0.4866530957403865,-0.024555352109797583,"5,0,5"
0.3,0.8690791794206263,-0.16485388397137687,"1,0,9"
0.3,0.5468124980894391,-0.10482444247698869,"1,0,9"
0.3,0.4164538146154431,-0.09952221906630361,"1,0,9"
0.3,0.6410181378564511,-0.12755351725933567,"1,0,9"
0.3,0.5385125273280331,0.0031754379373102213,"5,0,5"
0.3,0.6144842485789506,-0.011070598377455615,"4,0,6"
0.3,0.6743822686103043,-0.13353719843339693,"1,0,9"
0.3,0.580381733574105,-0.11948693469000352,"4,0,6"
0.3,0.6145688951282343,-0.06356525088303894,"4,0,6"
0.3,0.5397520096919486,0.013991062891096672,"6,0,4"
0.3,0.44272730528175935,-0.10950847773241258,"2,0,8"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.5640658391172896,-0.14984953182533775,"0,0,10"
0.3,0.8664487959668563,-0.2996387896646211,"0,0,10"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.47343430535831316,-0.07508638651266249,"2,0,8"
0.3,0.41953104065599117,-0.09754326998042755,"4,0,6"
0.3,0.5868171324611826,-0.08186822270622761,"4,0,6"
0.3,0.705336881033105,-0.11417110639968234,"2,0,8"
0.3,0.44873790412866316,0.032104687142241475,"5,0,5"
0.3,0.5288814599204047,-0.12137318693601,"2,0,8"
0.3,0.7363624324146931,-0.26351273020018745,"0,0,10"
0.3,0.6921728810909965,-0.15849823320938708,"2,0,8"
0.3,0.4367697413733421,-0.06629362363970472,"4,0,6"
0.3,0.6702429069264125,-0.18293151893957504,"0,0,10"
0.3,0.38048319590957363,-0.04832623449777779,"4,0,6"
0.3,0.6624014005413112,-0.024821853096937012,"6,0,4"
0.3,0.6786801739330536,-0.10238052682460523,"1,0,9"
0.3,0.6960274438122396,-0.06471127655688194,"4,0,6"
0.3,0.5933414704301563,-0.03133185563240226,"3,0,7"
0.3,0.8113303629874914,-0.18557952923049495,"1,0,9"
0.3,0.8026831510735676,-0.13366486137414701,"2,0,8"
0.3,0.8954353398763386,-0.24239133118484338,"0,0,10"
0.3,0.9279290600803523,-0.21246002977771566,"0,0,10"
0.3,0.357390398177575,-0.02957324686784111,"7,0,3"
0.3,0.5858746596391041,-0.11553855457743663,"3,0,7"
0.3,0.536330809356222,-0.04788298379541885,"3,0,7"
0.3,0.666711418189625,-0.12119543504899935,"2,0,8"
0.3,0.7370978899890348,-0.16212052408940406,"1,0,9"
0.3,0.817744810151448,-0.11174309076362467,"2,0,8"
0.3,0.6282570447607881,-0.03195084009240744,"3,0,7"
0.3,0.6880220841371747,-0.16704248912999572,"1,0,9"
